"ID","country","q3","Q10A","Q10B","Q24B","Q27A","Q27B","Q27C","Q27D","Q27E","Q27F","q56"
"9010","3","2","2","1","1","1","1","2","1","1","1","1"
"9011","3","2","2","1","1","1","2","1","1","1","2","1"
"9012","3","2","2","1","1","1","2","2","1","1","1","1"
"9013","3","2","3","1","1","9","9","1","9","9","9","1"
"9014","3","1","3","1","2","2","2","2","2","2","2","1"
"9015","3","3","3","1","1","9","1","2","1","1","9","4"
"9016","3","3","2","1","1","2","2","1","1","1","1","1"
"9017","3","2","1","1","1","1","1","1","2","1","1","1"
"9018","3","2","1","1","1","2","1","1","9","1","1","1"
"9019","3","2","3","1","1","1","2","9","1","1","1","1"
"9020","3","1","2","1","1","1","2","2","2","1","1","1"
"9021","3","3","3","1","1","1","2","2","2","1","1","3"
"9022","3","2","3","1","1","1","2","2","1","1","2","3"
"9023","3","2","4","1","1","1","2","1","2","1","1","3"
"9024","3","2","2","1","1","1","2","2","2","1","2","1"
"9025","3","1","2","1","1","1","2","2","2","1","1","1"
"9026","3","2","3","1","1","1","2","2","1","1","1","1"
"9027","3","2","4","1","1","2","2","2","1","1","1","3"
"9028","3","2","2","2","1","9","9","9","9","9","9","3"
"9029","3","2","2","1","1","9","9","9","9","9","9","1"
"9030","3","1","2","1","8","2","2","2","2","1","1","1"
"9031","3","2","3","1","2","1","2","2","2","2","2","3"
"9032","3","2","3","1","8","1","2","2","2","1","1","3"
"9033","3","2","3","1","2","1","2","2","1","2","1","3"
"9034","3","3","3","1","1","1","1","2","2","2","1","3"
"9035","3","1","3","1","8","1","2","1","2","2","1","3"
"9036","3","3","3","1","1","1","2","2","2","2","2","1"
"9037","3","2","2","1","1","1","1","2","2","1","1","1"
"9038","3","2","2","1","2","1","1","1","2","1","1","2"
"9039","3","2","2","2","2","2","1","2","2","1","2","1"
"9040","3","2","3","2","2","1","2","1","2","1","1","1"
"9041","3","1","8","1","1","2","2","2","1","1","1","3"
"9042","3","3","3","1","2","2","2","1","2","1","1","3"
"9043","3","2","2","1","2","1","2","1","2","1","1","3"
"9044","3","3","4","2","2","1","2","1","2","2","1","3"
"9045","3","3","2","1","1","1","1","1","2","1","1","1"
"9046","3","2","2","2","1","2","1","1","2","1","1","2"
"9047","3","3","2","1","1","1","1","2","2","2","2","3"
"9048","3","3","2","1","1","2","1","1","2","1","1","1"
"9049","3","2","3","1","1","1","1","1","2","1","2","3"
"9050","3","3","4","1","1","1","1","1","1","1","1","1"
"9051","3","2","1","1","1","1","1","1","2","1","2","3"
"9052","3","2","2","1","1","1","2","2","1","1","1","1"
"9053","3","2","2","1","1","2","1","2","1","1","1","3"
"9054","3","1","3","1","1","1","2","1","2","2","2","1"
"9055","3","2","2","1","2","1","8","1","1","2","2","1"
"9056","3","3","3","1","1","2","2","1","1","1","1","3"
"9057","3","2","2","1","1","2","2","2","2","1","1","2"
"9058","3","2","4","1","1","1","2","2","1","2","2","1"
"9059","3","1","3","1","1","1","2","2","2","1","1","3"
"9060","3","8","3","1","1","1","2","2","2","2","2","3"
"9061","3","4","2","1","1","2","1","2","2","1","2","1"
"9062","3","4","3","2","1","1","1","1","2","2","1","1"
"9063","3","2","2","1","2","1","2","1","2","2","1","2"
"9064","3","8","3","1","8","1","2","2","2","9","1","2"
"9065","3","3","3","1","8","1","2","1","2","2","1","2"
"9066","3","3","2","1","2","1","2","1","2","2","1","2"
"9067","3","2","4","1","8","2","2","9","2","9","1","2"
"9068","3","2","2","1","2","1","2","1","2","2","1","2"
"9069","3","3","2","1","1","1","2","1","2","2","1","1"
"9070","3","3","3","2","2","1","1","1","2","2","1","1"
"9071","3","3","2","2","8","1","2","1","2","2","1","1"
"9072","3","2","3","1","1","1","1","1","1","2","1","1"
"9073","3","2","2","1","2","1","8","1","2","1","2","1"
"9074","3","4","2","1","1","2","2","2","2","1","1","1"
"9075","3","2","2","1","1","2","2","1","2","2","2","2"
"9076","3","2","3","1","8","1","9","9","9","9","1","8"
"9077","3","2","1","4","8","1","2","2","2","1","1","3"
"9078","3","3","3","1","2","1","9","1","2","2","2","1"
"9079","3","3","3","1","2","1","2","1","2","9","1","3"
"9080","3","3","3","2","1","2","2","1","9","2","9","1"
"9081","3","3","3","1","2","1","2","1","2","2","1","3"
"9082","3","3","8","1","8","1","2","1","2","2","1","3"
"9083","3","2","4","1","8","1","2","1","2","2","1","1"
"9084","3","3","1","1","1","1","2","1","2","1","1","2"
"9085","3","3","3","2","1","2","2","1","2","2","2","3"
"9086","3","2","4","1","1","2","1","1","2","1","1","1"
"9087","3","3","3","2","2","1","2","1","2","2","1","1"
"9088","3","2","3","1","2","1","2","1","2","1","1","1"
"9089","3","3","4","1","2","1","1","1","2","2","1","1"
"9090","3","2","3","2","1","1","1","1","2","2","1","1"
"9091","3","3","3","2","2","1","2","1","2","2","1","1"
"9092","3","3","3","2","1","2","2","1","2","2","2","3"
"9093","3","2","4","1","1","1","2","2","2","2","2","1"
"9094","3","3","2","1","1","1","1","1","1","1","1","2"
"9095","3","9","2","1","1","1","2","1","2","1","1","1"
"9096","3","1","4","1","1","1","2","1","2","1","1","1"
"9097","3","1","2","1","1","1","2","1","1","2","2","2"
"9098","3","3","3","1","2","1","2","2","2","2","1","1"
"9099","3","3","2","1","1","1","1","2","2","1","2","2"
"9100","3","2","2","1","1","1","1","1","2","1","1","1"
"9101","3","2","1","1","1","1","2","1","2","2","1","2"
"9102","3","3","1","1","1","1","1","1","2","2","2","2"
"9103","3","1","2","1","1","1","2","1","2","1","1","8"
"9104","3","1","3","1","2","1","2","1","2","1","1","1"
"9105","3","2","2","1","1","2","1","1","2","1","1","1"
"9106","3","2","3","1","2","1","1","2","2","1","1","1"
"9107","3","1","2","1","1","2","1","2","1","1","1","1"
"9108","3","1","2","1","1","1","1","1","2","1","1","1"
"9109","3","1","3","1","2","1","2","1","2","1","1","1"
"9110","3","1","2","1","2","1","1","1","2","2","1","1"
"9111","3","2","3","1","2","1","1","1","2","1","1","1"
"9112","3","3","3","1","2","1","2","2","2","2","2","1"
"9113","3","2","3","1","1","1","2","1","2","1","1","1"
"9114","3","3","2","1","2","1","2","1","2","8","1","1"
"9115","3","1","1","1","1","2","8","9","1","8","1","1"
"9116","3","3","3","1","1","2","2","1","1","1","1","3"
"9117","3","1","2","1","8","1","1","1","1","1","1","2"
"9118","3","3","8","1","1","2","8","8","9","8","1","2"
"9119","3","3","3","2","1","2","2","1","2","1","1","1"
"9120","3","2","3","1","2","1","2","1","2","2","1","1"
"9121","3","8","8","8","8","8","8","8","8","8","8","8"
"9122","3","3","1","1","1","1","2","2","1","1","1","3"
"9123","3","2","2","1","1","2","2","2","1","1","1","3"
"9124","3","3","8","1","8","2","2","2","2","1","2","1"
"9125","3","2","2","1","1","2","1","2","1","1","1","3"
"9126","3","3","2","1","1","2","1","2","1","1","2","3"
"9127","3","2","3","2","1","2","2","2","2","2","2","1"
"9128","3","2","2","1","1","2","1","2","1","1","2","3"
"9129","3","3","3","1","1","2","1","2","1","1","1","3"
"9130","3","2","2","1","1","2","2","2","1","1","2","3"
"9131","3","2","2","1","1","2","2","1","1","1","1","3"
"9132","3","2","3","1","1","2","1","2","1","1","1","3"
"9133","3","3","2","1","1","2","1","2","1","1","2","3"
"9134","3","2","3","1","1","1","1","2","1","1","1","3"
"9135","3","2","3","1","1","2","1","2","1","1","2","8"
"9136","3","2","3","1","2","2","2","1","1","1","2","1"
"9137","3","3","3","1","8","2","2","1","1","1","1","8"
"9138","3","2","3","1","8","2","2","2","2","2","1","1"
"9139","3","2","2","1","8","2","2","1","1","1","2","1"
"9140","3","3","2","1","8","9","2","1","1","2","2","1"
"9141","3","2","2","1","8","2","9","1","8","1","9","1"
"9142","3","2","2","1","2","2","2","1","8","2","2","1"
"9143","3","1","3","2","8","2","1","2","1","1","2","1"
"9144","3","1","2","1","8","2","2","1","1","1","1","2"
"9145","3","2","2","1","2","2","2","8","8","2","8","8"
"9146","3","3","3","3","8","1","1","2","2","1","2","1"
"9147","3","3","3","3","1","1","2","1","2","1","2","1"
"9148","3","2","4","1","1","2","2","1","1","1","1","3"
"9149","3","2","1","2","1","2","2","2","2","2","2","1"
"9150","3","3","9","1","1","2","1","1","1","1","1","1"
"9151","3","3","2","1","1","1","2","1","2","1","2","1"
"9152","3","2","2","1","2","2","2","2","8","1","1","1"
"9153","3","3","2","1","1","2","2","1","2","1","2","3"
"9154","3","2","2","1","2","2","2","1","2","1","2","3"
"9155","3","2","3","1","1","2","2","1","1","1","1","1"
"9156","3","1","2","2","1","1","1","1","1","1","1","1"
"9157","3","1","3","1","1","2","1","2","2","1","2","2"
"9158","3","2","3","2","1","2","1","2","2","1","2","1"
"9159","3","1","1","1","1","2","1","2","1","1","2","1"
"9160","3","2","1","2","1","2","1","2","1","1","2","1"
"9161","3","1","2","1","1","1","1","1","2","1","1","2"
"9162","3","2","2","1","2","1","1","2","1","2","2","2"
"9163","3","2","2","1","1","2","2","1","9","1","1","1"
"9164","3","1","2","1","2","2","2","2","1","1","1","2"
"9165","3","3","2","1","1","2","1","1","1","2","2","1"
"9166","3","1","2","1","1","2","1","2","1","1","2","2"
"9167","3","3","1","1","8","8","1","2","2","1","8","1"
"9168","3","1","1","2","1","1","2","1","1","2","1","2"
"9169","3","2","2","1","1","2","2","2","2","1","2","3"
"9170","3","1","3","1","8","2","1","1","2","1","1","3"
"9171","3","2","3","2","2","2","1","8","1","1","1","3"
"9172","3","4","2","2","9","1","2","1","1","2","1","3"
"9173","3","2","3","1","1","1","2","2","2","2","1","3"
"9174","3","3","3","1","1","1","2","2","2","2","1","4"
"9175","3","3","2","3","1","2","2","2","1","1","2","1"
"9176","3","3","3","2","1","1","2","2","1","1","2","1"
"9177","3","4","4","1","1","1","2","2","2","1","1","3"
"9178","3","1","8","1","8","9","9","1","9","9","1","1"
"9179","3","1","2","1","8","1","9","1","2","1","1","1"
"9180","3","1","3","1","8","1","2","1","2","1","2","1"
"9181","3","1","3","1","8","1","2","1","2","1","2","1"
"9182","3","2","3","1","8","1","2","1","2","1","2","2"
"9183","3","2","3","1","8","1","2","1","2","1","1","1"
"9184","3","2","3","1","8","1","2","1","2","1","1","1"
"9185","3","2","3","1","1","1","2","1","2","1","1","1"
"9186","3","1","3","1","8","1","2","1","2","1","1","3"
"9187","3","2","3","2","1","1","2","1","2","2","1","3"
"9188","3","1","2","1","1","2","1","2","1","1","1","1"
"9189","3","2","2","1","1","1","2","1","2","2","2","1"
"9190","3","1","1","1","1","1","2","1","2","2","2","1"
"9191","3","3","2","1","1","1","2","1","2","1","1","2"
"9192","3","2","2","1","1","1","2","1","2","2","1","1"
"9193","3","1","1","1","1","1","2","1","2","2","1","1"
"9194","3","2","2","1","1","1","2","1","2","2","1","1"
"9195","3","1","2","1","1","1","2","1","2","2","1","1"
"9196","3","2","2","1","1","1","2","1","2","2","1","1"
"9197","3","2","3","2","2","1","2","1","2","1","1","1"
"9198","3","2","3","2","2","1","2","1","2","2","1","2"
"9199","3","2","3","3","8","2","1","1","2","1","1","2"
"9200","3","1","2","2","8","2","2","2","2","1","2","1"
"9201","3","2","3","2","1","1","2","1","2","1","1","2"
"9202","3","1","3","2","2","1","2","2","2","2","1","1"
"9203","3","1","3","2","2","2","2","1","2","2","1","2"
"9204","3","2","3","1","2","1","2","1","2","2","1","2"
"9205","3","1","2","2","2","2","2","2","2","2","1","2"
"9206","3","1","3","2","2","1","1","1","2","1","1","2"
"9207","3","1","3","2","2","1","2","1","2","2","1","2"
"9208","3","1","3","1","1","2","2","1","8","2","8","3"
"9209","3","2","1","1","2","2","2","1","2","2","2","2"
"9210","3","1","4","2","8","2","2","1","2","2","1","2"
"9211","3","2","2","4","8","8","2","2","2","2","1","2"
"9212","3","1","3","2","1","1","1","2","8","8","2","3"
"9213","3","2","4","3","2","1","2","2","2","2","2","2"
"9214","3","2","3","1","1","1","8","8","2","8","2","3"
"9215","3","2","1","1","1","1","1","2","2","2","2","3"
"9216","3","2","4","2","2","1","2","1","2","2","2","3"
"9217","3","3","2","3","2","1","2","2","2","2","1","3"
"9218","3","2","2","3","1","1","1","2","2","2","1","3"
"9219","3","2","3","2","2","1","2","2","2","2","1","2"
"9220","3","1","2","2","1","1","2","2","2","2","1","2"
"9221","3","2","2","2","2","1","2","1","2","2","1","2"
"9222","3","1","3","2","2","1","2","2","2","2","1","2"
"9223","3","1","3","1","2","1","2","1","2","2","1","2"
"9224","3","2","3","1","2","1","2","2","2","2","1","2"
"9225","3","1","3","2","1","1","2","2","2","2","1","2"
"9226","3","2","3","2","1","1","2","1","2","2","1","2"
"9227","3","2","3","1","1","2","2","2","2","2","2","2"
"9228","3","2","3","2","1","2","2","1","2","2","1","1"
"9229","3","2","4","2","2","2","2","2","2","2","1","2"
"9230","3","1","3","1","1","1","2","1","2","2","1","2"
"9231","3","2","2","1","2","1","8","1","2","2","1","3"
"9232","3","2","2","1","1","1","2","1","2","2","1","3"
"9233","3","2","2","1","1","1","8","2","2","1","1","3"
"9234","3","2","4","1","1","1","2","1","2","2","1","3"
"9235","3","2","2","2","1","9","2","1","2","2","1","3"
"9236","3","1","4","2","2","1","8","1","2","2","1","2"
"9237","3","2","3","1","2","2","1","2","2","2","2","2"
"9238","3","2","3","1","2","1","8","2","2","2","1","1"
"9239","3","2","3","1","2","1","8","2","2","8","1","2"
"9240","3","1","2","4","2","1","2","2","2","2","1","2"
"9241","3","3","2","1","9","9","2","8","2","8","8","1"
"9242","3","2","3","2","2","2","2","2","8","1","8","8"
"9243","3","1","2","3","8","2","1","8","1","8","8","1"
"9244","3","4","3","2","2","2","2","2","2","2","8","1"
"9245","3","4","3","2","2","2","8","2","8","2","1","1"
"9246","3","2","4","1","2","2","2","8","1","2","2","1"
"9247","3","8","8","3","8","2","2","2","8","1","1","3"
"9248","3","2","3","1","2","1","2","2","2","1","8","1"
"9249","3","1","3","2","1","8","2","2","2","1","8","1"
"9250","3","4","4","1","2","2","9","9","8","9","8","2"
"9251","3","3","4","1","2","8","2","2","8","1","8","1"
"9252","3","1","3","1","8","2","2","1","2","2","2","1"
"9253","3","2","4","1","1","2","2","1","2","2","1","2"
"9254","3","2","3","1","2","1","2","1","2","8","8","3"
"9255","3","2","1","1","8","1","2","2","2","2","1","3"
"9256","3","2","4","3","8","1","2","2","2","2","1","2"
"9257","3","2","3","2","8","1","2","2","2","2","1","3"
"9258","3","2","3","1","8","1","2","2","2","2","1","3"
"9259","3","1","2","2","1","1","2","1","2","2","2","4"
"9260","3","2","2","1","1","1","2","1","2","2","1","3"
"9261","3","4","3","8","1","1","2","1","2","2","1","3"
"9262","3","2","3","2","1","2","2","1","2","2","1","1"
"9263","3","2","3","2","2","1","8","1","2","1","1","3"
"9264","3","2","4","1","2","1","1","1","2","2","1","1"
"9265","3","1","3","2","1","1","1","1","2","2","1","1"
"9266","3","2","3","1","2","1","2","1","2","2","1","1"
"9267","3","3","2","2","2","1","2","1","2","1","2","1"
"9268","3","8","3","2","8","1","1","1","9","2","1","3"
"9269","3","2","3","1","1","1","2","1","2","2","1","3"
"9270","3","3","2","2","1","2","1","1","2","1","1","3"
"9271","3","2","3","2","2","1","2","1","2","2","1","1"
"9272","3","2","3","1","2","1","1","1","1","1","1","1"
"9273","3","1","3","1","2","1","1","1","1","1","1","2"
"9274","3","2","2","1","2","1","1","1","1","1","1","2"
"9275","3","2","3","1","2","2","1","2","1","2","1","2"
"9276","3","1","3","1","2","1","1","1","1","1","1","1"
"9277","3","1","2","2","1","2","2","2","2","2","2","2"
"9278","3","1","3","2","8","1","1","1","1","1","1","2"
"9279","3","2","4","2","2","1","1","1","1","1","1","2"
"9280","3","1","1","1","1","1","2","2","1","2","1","2"
"9281","3","2","3","1","2","2","1","1","1","1","2","1"
"9282","3","2","8","8","8","9","9","9","9","9","9","1"
"9283","3","1","3","2","1","2","2","2","2","2","2","2"
"9284","3","2","2","1","2","1","2","1","2","1","1","2"
"9285","3","2","2","1","8","8","8","8","8","8","8","2"
"9286","3","8","3","3","2","1","1","1","1","1","1","1"
"9287","3","1","3","1","2","2","1","1","1","1","2","1"
"9288","3","2","3","2","2","1","1","1","1","1","1","2"
"9289","3","2","3","2","2","1","1","1","1","1","1","2"
"9290","3","1","3","8","2","8","8","8","8","8","8","1"
"9291","3","1","2","2","2","2","2","2","2","2","2","1"
"9292","3","2","3","1","2","2","2","2","2","2","2","1"
"9293","3","2","3","2","2","1","1","1","1","1","1","2"
"9294","3","2","2","1","1","1","2","2","2","2","2","1"
"9295","3","2","2","1","1","2","2","2","2","2","2","2"
"9296","3","2","2","2","1","2","2","2","2","2","2","1"
"9297","3","2","2","2","1","1","2","2","2","2","1","2"
"9298","3","2","2","2","1","9","9","9","9","9","9","1"
"9299","3","2","2","1","1","9","9","9","9","9","9","2"
"9300","3","2","2","1","1","2","2","2","2","2","2","1"
"9301","3","2","3","1","1","9","9","9","9","9","9","2"
"9302","3","2","2","1","1","9","9","9","9","9","9","3"
"9303","3","2","3","1","1","1","2","1","2","2","1","1"
"9304","3","2","3","2","1","9","9","9","9","9","9","1"
"9305","3","2","3","2","1","1","2","1","2","2","1","1"
"9306","3","2","8","8","1","2","2","2","2","2","2","3"
"9307","3","2","8","8","1","2","2","2","2","2","2","3"
"9308","3","2","8","1","1","2","2","2","2","2","2","1"
"9309","3","2","8","2","2","2","2","2","2","2","2","2"
"9310","3","2","3","1","1","1","2","2","2","2","1","1"
"9311","3","2","2","2","1","2","2","1","2","1","1","4"
"9312","3","2","8","2","1","2","2","2","2","2","2","2"
"9313","3","2","8","1","1","1","2","2","2","2","1","1"
"9314","3","2","8","1","8","2","2","2","2","2","1","8"
"9315","3","2","3","1","1","2","2","2","2","2","2","1"
"9316","3","2","2","2","2","1","2","1","2","2","1","1"
"9317","3","2","8","1","8","2","2","2","2","2","2","1"
"9318","3","3","2","2","1","2","2","2","2","2","2","1"
"9319","3","2","4","1","1","2","2","2","2","2","2","1"
"9320","3","2","8","1","1","1","2","2","2","2","1","1"
"9321","3","2","3","1","1","2","2","2","2","2","2","1"
"9322","3","2","4","1","1","1","2","1","2","2","1","1"
"9323","3","3","8","1","1","2","2","2","2","2","1","1"
"9324","3","1","2","1","2","1","2","1","2","1","1","1"
"9325","3","1","3","1","1","1","2","2","2","2","1","2"
"9326","3","2","3","2","8","9","9","9","9","9","9","4"
"9327","3","1","1","1","1","2","2","2","2","2","1","1"
"9328","3","2","2","1","1","2","2","8","2","2","1","3"
"9329","3","1","2","1","1","2","2","2","2","1","1","3"
"9330","3","2","8","2","1","9","9","9","9","9","9","1"
"9331","3","2","8","1","1","2","2","2","2","2","2","1"
"9332","3","1","3","1","1","2","2","1","2","1","1","2"
"9333","3","8","2","1","1","9","9","9","9","9","9","1"
"9334","3","2","8","2","8","9","9","9","9","9","9","4"
"9335","3","2","8","2","1","9","9","9","9","9","9","1"
"9336","3","2","8","1","8","2","2","2","2","2","2","2"
"9337","3","3","2","2","1","2","2","2","2","1","2","2"
"9338","3","2","3","1","1","2","2","2","2","2","2","1"
"9339","3","2","3","1","1","2","2","2","2","2","2","2"
"9340","3","2","3","1","1","2","2","2","2","2","2","1"
"9341","3","2","2","1","1","2","2","2","2","2","2","1"
"9342","3","2","2","1","1","2","2","2","2","2","2","1"
"9343","3","2","2","2","1","2","2","2","2","2","2","2"
"9344","3","2","2","2","1","1","2","1","2","2","1","1"
"9345","3","2","2","1","8","9","9","9","9","9","9","1"
"9346","3","2","2","1","1","2","1","2","1","2","2","3"
"9347","3","2","2","1","1","2","1","2","1","2","2","3"
"9348","3","2","1","1","1","2","1","1","2","2","2","3"
